"date_time","occ.sess","occasion","session","site","food_trt","helm_trt","trap","x","y","tag","firstcap","sex","per","nip","preg","test","head","mass","fate"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","E2",5,3,"219784",1,"M",NA,NA,NA,"0",13,15.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","E6",5,11,"226210",0,"F","0","0","0",NA,12.7,14.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","E2",5,3,"219750",1,"F","0","0","0",NA,12.6,14.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","E1",5,1,"219777",1,"M",NA,NA,NA,"0",12.8,19.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","C5",3,9,"219703",1,NA,NA,NA,NA,NA,NA,12,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","D4",4,8,"219643",1,NA,NA,NA,NA,NA,NA,23,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","I2",9,3,"219605",1,NA,NA,NA,NA,NA,NA,13.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","G1",7,1,"219721",1,NA,NA,NA,NA,NA,NA,15,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","K1",11,1,"219748",1,NA,NA,NA,NA,NA,NA,14,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","J1",10,2,"219741",1,NA,NA,NA,NA,NA,NA,14.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","B2",2,4,"219730",1,NA,NA,NA,NA,NA,NA,9,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","G5",7,9,"219754",1,NA,NA,NA,NA,NA,NA,15,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","A5",1,9,"219668",1,NA,NA,NA,NA,NA,NA,14,"R"
2021-10-13 06:00:00,"6.1","6",1,"kuoppa","supplement","control","K6",11,11,"219608",1,NA,NA,NA,NA,NA,NA,15,"R"
2021-10-13 16:00:00,"6.2","6",2,"kuoppa","supplement","control","D2",4,4,"219649",0,NA,NA,NA,NA,NA,NA,13.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","A6",1,11,"219738",0,"F","0","0","0",NA,13.8,15.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","I6",9,11,"226206",0,"F","0","0","0",NA,12.3,12.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","A6",1,11,"226233",0,"M",NA,NA,NA,"1",13.5,16.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","A2",1,3,"219760",1,"M",NA,NA,NA,"0",12.1,13.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","G3",7,5,"219622",1,"F","0","0","0",NA,12.3,11,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","A2",1,3,"219780",1,"F","0","0","0",NA,12.6,12.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","G3",7,5,"219636",1,"F","0","0","0",NA,12.6,13.5,"DP"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","K1",11,1,"226295",0,"M",NA,NA,NA,"0",13.1,14.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","K1",11,1,"219815",0,"M",NA,NA,NA,"0",12.6,17.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","C1",3,1,"219654",1,"F","0","0","0",NA,13.4,16,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","K2",11,3,"226264",0,"F","0","0","0",NA,12.1,12,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","D1",4,2,"226205",0,"M",NA,NA,NA,"0",12.5,15,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","E6",5,11,"219686",1,"M",NA,NA,NA,"0",12.4,13.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","H5",8,10,"219747",1,"M",NA,NA,NA,"0",12.6,15,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","D2",4,4,"219676",1,"M",NA,NA,NA,"0",12,12.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","K6",11,11,"219673",1,"F","0","0","0",NA,13.1,14.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","E1",5,1,"219669",1,"M",NA,NA,NA,"0",13.4,16,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","A1",1,1,"219687",1,"M",NA,NA,NA,"0",12.5,16.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","C1",3,1,"219619",1,"F","0","0","0",NA,12.2,13.5,"R"
2021-10-13 06:00:00,"6.1","6",1,"puro","supplement","deworm","A3",1,5,"219612",1,NA,NA,NA,NA,NA,NA,15.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"ketunpesa","control","deworm","K5",11,9,"219667",1,"M",NA,NA,NA,"0",12.9,15,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","F4",6,8,"219754",0,"F","0","0","0",NA,12.9,15,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","D3",4,6,"219649",0,"F","0","0","0",NA,12,13.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","E6",5,11,"226284",0,"F","0","0","0",NA,12.2,14,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","D5",4,10,"219643",0,"M",NA,NA,NA,"1",13,23,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","B2",2,4,"219730",0,"F","0","0","0",NA,12.6,12,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","I2",9,3,"219741",0,"M",NA,NA,NA,"0",12.9,14.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","G1",7,1,"219721",0,"M",NA,NA,NA,"0",13.3,15,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","C5",3,9,"219703",0,"F","0","0","0",NA,12.5,12,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","K5",11,9,"226767",0,"F","0","0","0",NA,12.9,18,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","K4",11,7,"219618",1,"F","0","0","0",NA,13.2,14,"R"
2021-10-14 06:00:00,"6.3","6",3,"kuoppa","supplement","control","H1",8,2,"219617",1,"F","0","0","0",NA,12.7,13.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","K1",11,1,"219732",0,"M",NA,NA,NA,"0",12.4,15,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","F3",6,6,"226255",0,"M",NA,NA,NA,"0",13,13,"DP"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","A1",1,1,"226105",0,"M",NA,NA,NA,"0",13.1,19,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","B3",2,6,"219681",0,"M",NA,NA,NA,"0",13,15.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","J2",10,4,"226722",0,"F","0","0","0",NA,12.8,13.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","A3",1,5,"226150",0,"M",NA,NA,NA,"0",12.9,19.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","J4",10,8,"219693",1,"M",NA,NA,NA,"0",12.8,12.5,"DP"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","E1",5,1,"226156",0,"F","0","0","0",NA,12.9,17.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","E1",5,1,"219606",1,"F","0","0","0",NA,13,15,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","E1",5,1,"219670",1,"F","0","0","0",NA,12.5,12,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","B5",2,10,"219621",1,"F","0","0","0",NA,12.9,13.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","G1",7,1,"219630",1,"F","0","0","0",NA,13,15,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","G3",7,5,"219629",1,"M",NA,NA,NA,"0",11.9,12.5,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","E5",5,9,"219684",1,"M",NA,NA,NA,"0",13,16,"R"
2021-10-14 06:00:00,"6.3","6",3,"puro","supplement","deworm","E6",5,11,"219632",1,"F","0","0","0",NA,13,13,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","H3",8,6,"219839",0,"F","0","0","0",NA,13,15.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","J5",10,10,"219607",0,"M",NA,NA,NA,"1",12.2,15,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","A5",1,9,"226719",0,"F","0","0","0",NA,12.8,15,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","E1",5,1,"226080",0,"F","1","1","0",NA,13,21.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","C4",3,7,"226120",0,"F","0","0","0",NA,12.8,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","F4",6,8,"226146",0,"M",NA,NA,NA,"0",12.9,14.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","E3",5,5,"226273",0,"M",NA,NA,NA,"0",13.7,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","A1",1,1,"219737",0,NA,NA,NA,NA,NA,NA,16,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","A1",1,1,"219627",0,NA,NA,NA,NA,NA,NA,16.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","A6",1,11,"219611",1,NA,NA,NA,NA,NA,NA,17,"R"
2021-10-16 06:00:00,"6.1","6",1,"helmipollo","control","control","B3",2,6,"219672",1,NA,NA,NA,NA,NA,NA,15,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","H3",8,6,"226243",0,"M",NA,NA,NA,"0",12.5,12,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","B2",2,4,"219826",0,"F","0","0","0",NA,12.5,12,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","A6",1,11,"219674",1,"F","0","0","0",NA,12.8,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","A4",1,7,"219799",0,"F","0","0","0",NA,12.5,13.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","A5",1,9,"219895",0,"M",NA,NA,NA,"0",13.1,14.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","G5",7,9,"226141",0,"F","1","0","0",NA,12.8,19.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","F1",6,2,"219634",0,"M",NA,NA,NA,"0",12.9,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","K1",11,1,"219648",0,"M",NA,NA,NA,"0",12.3,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","E6",5,11,"226758",0,"M",NA,NA,NA,"0",13.1,14.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","F3",6,6,"219793",0,"M",NA,NA,NA,"0",12.8,15,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","K1",11,1,"226087",0,"F","0","0","0",NA,13.2,18.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","E6",5,11,"219682",0,"F","0","0","0",NA,12.9,14.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","C6",3,11,"219626",1,"M",NA,NA,NA,"0",11.6,12.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","F3",6,6,"219758",0,"F","0","0","0",NA,13,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","A2",1,3,"226276",0,"M",NA,NA,NA,"0",13,14.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","C6",3,11,"219623",0,"F","0","0","0",NA,12,12.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","C6",3,11,"226095",0,"F","0","0","0",NA,13.3,19,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","A2",1,3,"226117",0,"M",NA,NA,NA,"0",12.9,14,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","I6",9,11,"219600",1,"M",NA,NA,NA,"0",12.1,12.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","K6",11,11,"219616",1,"F","0","0","0",NA,12.8,17.5,"R"
2021-10-16 06:00:00,"6.1","6",1,"vaarinkorpi","supplement","control","K3",11,5,"219658",1,"F","0","0","0",NA,12.9,13.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","B3",2,6,"219672",0,"F","0","0","0",NA,12.7,14,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","H1",8,2,"219699",1,"F","0","0","0",NA,12.6,14.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","C1",3,1,"219627",0,"F","0","0","0",NA,13.1,16.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","G5",7,9,"219690",1,"M",NA,NA,NA,"0",14.4,23,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","C1",3,1,"219737",0,"M",NA,NA,NA,"0",13.5,16.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","K5",11,9,"219639",1,"M",NA,NA,NA,"0",13.1,20,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","A1",1,1,"219665",1,"M",NA,NA,NA,"0",12.4,14,"R"
2021-10-17 06:00:00,"6.3","6",3,"helmipollo","control","control","A1",1,1,"219611",0,"F","0","0","0",NA,12.6,17,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","D2",4,4,"226216",0,"M",NA,NA,NA,"0",12.7,13.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","G4",7,7,"226709",0,"M",NA,NA,NA,"0",12.3,13.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","F1",6,2,"219675",1,"M",NA,NA,NA,"0",12.7,11.5,"DT"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","G3",7,5,"226777",0,"F","0","0","0",NA,12.4,14,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","D5",4,10,"219646",1,"M",NA,NA,NA,"0",12.7,15,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","A1",1,1,"219677",1,"M",NA,NA,NA,"0",13.3,19.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","C1",3,1,"226246",0,"F","0","0","0",NA,13,16.5,"R"
2021-10-17 06:00:00,"6.3","6",3,"vaarinkorpi","supplement","control","K6",11,11,"219633",1,"M",NA,NA,NA,"0",12.7,13.5,"R"
2021-05-23 16:00:00,"1.2","1",2,"vaarinkorpi","supplement","control","K5",11,9,"226035",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-05-24 06:00:00,"1.3","1",3,"vaarinkorpi","supplement","control","K5",11,9,"226035",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-05-24 16:00:00,"1.4","1",4,"vaarinkorpi","supplement","control","H2",8,4,"226069",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-05-24 06:00:00,"1.3","1",3,"helmipollo","control","control","H3",8,6,"226094",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-05-21 06:00:00,"1.3","1",3,"ketunpesa","control","deworm","F3",6,6,"226020",0,"F","1","1","0",NA,NA,NA,"R"
2021-05-21 16:00:00,"1.4","1",4,"ketunpesa","control","deworm","J1",10,2,"226006",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-05-18 06:00:00,"1.3","1",3,"talo","supplement","deworm","G6",7,11,"226061",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-05-17 16:00:00,"1.2","1",2,"asema","control","control","E1",5,1,"226001",0,"F","1","0","0",NA,NA,NA,"R"
2021-05-18 06:00:00,"1.3","1",3,"asema","control","control","J1",10,2,"226033",0,"F","1","0","0",NA,NA,NA,"R"
2021-05-18 06:00:00,"1.3","1",3,"asema","control","control","E1",5,1,"226001",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-05-18 16:00:00,"1.4","1",4,"asema","control","control","E1",5,1,"226001",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-05-18 16:00:00,"1.4","1",4,"asema","control","control","J1",10,2,"226033",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-05-24 06:00:00,"1.3","1",3,"puro","supplement","deworm","E2",5,3,"226010",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-12 06:00:00,"2.3","2",3,"hevonen","control","control","A6",1,11,"226030",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-12 06:00:00,"2.3","2",3,"hevonen","control","control","A1",1,1,"226017",0,"F","1","1","0",NA,NA,NA,"R"
2021-06-12 06:00:00,"2.3","2",3,"hevonen","control","control","D5",4,10,"226029",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-12 16:00:00,"2.4","2",4,"hevonen","control","control","D5",4,10,"226030",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-12 16:00:00,"2.4","2",4,"hevonen","control","control","B5",2,10,"226029",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-12 16:00:00,"2.4","2",4,"janakkala","supplement","deworm","A1",1,1,"226032",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"AR"
2021-06-12 06:00:00,"2.3","2",3,"radio","supplement","control","A3",1,5,"226005",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-12 16:00:00,"2.4","2",4,"radio","supplement","control","A3",1,5,"226074",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-14 16:00:00,"2.2","2",2,"kiirastuli","control","deworm","A3",1,5,"226044",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-15 06:00:00,"2.3","2",3,"kiirastuli","control","deworm","A2",1,3,"226044",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-15 06:00:00,"2.3","2",3,"kiirastuli","control","deworm","K6",11,11,"226064",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-14 16:00:00,"2.2","2",2,"talo","supplement","deworm","E4",5,7,"226022",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-15 06:00:00,"2.3","2",3,"talo","supplement","deworm","H3",8,6,"226022",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-15 06:00:00,"2.3","2",3,"talo","supplement","deworm","A6",1,11,"226031",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-15 16:00:00,"2.4","2",4,"talo","supplement","deworm","G4",7,7,"226051",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-15 16:00:00,"2.4","2",4,"talo","supplement","deworm","E4",5,7,"226058",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-15 16:00:00,"2.4","2",4,"talo","supplement","deworm","D3",4,6,"226085",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-15 16:00:00,"2.4","2",4,"talo","supplement","deworm","F3",6,6,"226022",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-15 06:00:00,"2.3","2",3,"asema","control","control","G1",7,1,"226023",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-15 16:00:00,"2.4","2",4,"asema","control","control","C1",3,1,"226056",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-19 06:00:00,"2.3","2",3,"kuoppa","supplement","control","K4",11,7,"226043",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-19 06:00:00,"2.3","2",3,"mustikka","control","deworm","D4",4,8,"226007",0,"F","1","1","0",NA,NA,NA,"R"
2021-06-18 16:00:00,"2.2","2",2,"ketunpesa","control","deworm","I4",9,7,"226020",0,"F","1","1","0",NA,NA,NA,"R"
2021-06-19 06:00:00,"2.3","2",3,"ketunpesa","control","deworm","D1",4,2,"226009",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-19 06:00:00,"2.3","2",3,"ketunpesa","control","deworm","H4",8,8,"226020",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-19 06:00:00,"2.3","2",3,"ketunpesa","control","deworm","K3",11,5,"226092",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-19 06:00:00,"2.3","2",3,"ketunpesa","control","deworm","D3",4,6,"226027",0,"F","0","0","0",NA,NA,NA,"R"
2021-06-19 16:00:00,"2.4","2",4,"ketunpesa","control","deworm","K3",11,5,"226092",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-19 16:00:00,"2.4","2",4,"ketunpesa","control","deworm","J2",10,4,"226078",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-21 16:00:00,"2.2","2",2,"helmipollo","control","control","A1",1,1,"226094",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-21 16:00:00,"2.2","2",2,"helmipollo","control","control","D3",4,6,"226041",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-21 16:00:00,"2.2","2",2,"helmipollo","control","control","F4",6,8,"226099",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","E2",5,3,"226094",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","H3",8,6,"226099",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","K2",11,3,"226080",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","K2",11,3,"226038",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","B2",2,4,"226036",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","C1",3,1,"226075",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","C4",3,7,"226041",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","A2",1,3,"226079",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"helmipollo","control","control","A4",1,7,"226054",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"AR"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","F4",6,8,"226099",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","G3",7,5,"226036",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","D3",4,6,"226041",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","D5",4,10,"226054",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","C2",3,3,"226094",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","B3",2,6,"226053",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"helmipollo","control","control","K2",11,3,"226080",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-06-21 16:00:00,"2.2","2",2,"puro","supplement","deworm","A3",1,5,"226060",0,"F","1","1","0",NA,NA,NA,"R"
2021-06-21 16:00:00,"2.2","2",2,"puro","supplement","deworm","H2",8,4,"226070",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"puro","supplement","deworm","E1",5,1,"226004",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-06-22 06:00:00,"2.3","2",3,"vaarinkorpi","supplement","control","I6",9,11,"226049",0,"F","1","0","0",NA,NA,NA,"R"
2021-06-22 16:00:00,"2.4","2",4,"vaarinkorpi","supplement","control","E2",5,3,"226039",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-07-12 06:00:00,"3.3","3",3,"janakkala","supplement","deworm","K1",11,1,"219947",0,"F","1","0","0",NA,NA,NA,"R"
2021-07-12 06:00:00,"3.3","3",3,"janakkala","supplement","deworm","B4",2,8,"219973",0,"F","1","1","1",NA,NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"janakkala","supplement","deworm","A2",1,3,"226032",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"janakkala","supplement","deworm","K3",11,5,"219982",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"janakkala","supplement","deworm","K3",11,5,"219975",0,"F","1","1","1",NA,NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"janakkala","supplement","deworm","K5",11,9,"219998",0,"F","1","1","1",NA,NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"janakkala","supplement","deworm","I3",9,5,"226047",0,"F","1","1","0",NA,NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"janakkala","supplement","deworm","K1",11,1,"219947",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-07-12 06:00:00,"3.3","3",3,"radio","supplement","control","C3",3,5,"219946",0,"F","1","1","0",NA,NA,NA,"R"
2021-07-12 06:00:00,"3.3","3",3,"radio","supplement","control","J1",10,2,"219964",0,"F","1","1","0",NA,NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"radio","supplement","control","J1",10,2,"219964",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"radio","supplement","control","F5",6,10,"226011",0,"F","1","1","1",NA,NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"radio","supplement","control","D2",4,4,"226045",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"radio","supplement","control","K2",11,3,"226071",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"radio","supplement","control","C3",3,5,"219994",0,"M",NA,NA,NA,"1",NA,NA,"R"
2021-07-12 16:00:00,"3.4","3",4,"radio","supplement","control","A4",1,7,"219946",0,"not noted","not noted","not noted","not noted","not noted",NA,NA,"R"
